id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,primaryEnergyConsumptionLevel,room_number,surface,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,m2,commune
8216650,apartment,apartment,373792,for sale,5060,xl,,,,gas,,3,,,,,,,260082,les maisons de marjorie toma,136,AUVELAIS
8995520,apartment,apartment,378000,for sale,8490,xl,,,,,,3,,,,,,,1508548,immo woon !,133,Jabbeke
9021672,apartment,apartment,395000,for sale,2018,xl,,,as new,gas,,2,,,true,,,,2037100,immodôme,105,Anvers
7632745,apartment,apartment,425000,for sale,8301,xl,,1992,,,,0,,,,,,,919976,van acker,285,Heist
7863086,apartment,apartment,430000,for sale,8300,xl,installed,1985,just renovated,,,1,,,,,,,1759503,liv&#039;immo,1,Knokke-Heist
8939953,apartment,apartment,420000,for sale,1050,xl,not installed,1909,,gas,,3,,,true,,,,1599,trevi  group,150,Ixelles
8981771,apartment,apartment,430000,for sale,9860,xl,,1950,as new,gas,,4,,true,,,1,,1548676,immo nobels,268,Oosterzele
8945280,apartment,penthouse,472000,for sale,2018,xl,hyper equipped,1960,just renovated,,,4,,,,,,,2303801,,160,Anvers%201
8881494,apartment,apartment,445000,for sale,8300,xl,,2018,as new,gas,,1,,,,,,,1281897,immo deva,56,Knokke
8977969,apartment,apartment,475000,for sale,8300,xl,,1988,,,,2,,,,,,,1281897,immo deva,109,Knokke
8808405,apartment,penthouse,480000,for sale,9150,xl,,1954,good,gas,,2,,,,,,,2037100,immodôme,241,Kruibeke
8132993,apartment,apartment,475000,for sale,3040,xl,,,as new,,,2,,,,,,,851839,find immo,160,Huldenberg
9007864,apartment,apartment,485000,for sale,9000,xl,installed,1971,good,,,3,,,,,,1,3623726,engel &amp; völkers gent centrum,103,Gand
8990195,apartment,apartment,485000,for sale,2600,xl,,1964,as new,gas,,1,,,true,,1,1,2037100,immodôme,125,Anvers
8957597,apartment,apartment,589000,for sale,2000,xl,hyper equipped,2006,as new,gas,,2,,,,,,2,3423211,listed property,140,Anvers
8944926,apartment,ground floor,550000,for sale,2000,xl,hyper equipped,1930,just renovated,gas,,3,,,,,,,1998575,dg retail,159,Anvers
8988641,apartment,ground floor,650000,for sale,1180,xl,,,good,gas,,3,200,,true,true,2,,3472207,chilchil,175,Uccle
8860839,apartment,apartment,635000,for sale,8301,xl,semi equipped,,as new,gas,,2,,,true,,,,1544684,,75,Heist-aan-Zee
